product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
Langues de porc en gelée,Auchan,4.0,75.0,621.6,14.0
Cervelas Obernois,"Mmm !,Auchan, Terroir",4.0,45.0,554.5,21.0
Filet de poulet tranches épaisses doré au four,Auchan,4.0,15.0,431.2,3.0
Boudins blancs nature,Auchan,4.0,103.0,347.8,20.0
"Boudins blancs aux cèpes, aromatisés",Auchan,4.0,66.0,340.4,18.0
Boudins blancs à la volaille,Auchan,4.0,66.0,148.0,14.0
"Boudins blancs aux cèpes, aromatisés",Auchan,4.0,71.0,340.4,18.0
boudins blancs à la truffe de la Saint-Jean 3%,Auchan,4.0,77.0,340.4,18.0
Boudins blancs fine champagne,Auchan,4.0,66.0,347.8,20.0
Tartiflette,Auchan,4.0,70.0,51.8,4.0
Ravioli pur boeuf,Auchan,4.0,83.0,82.34,4.0
Couscous poulet merguez 300g,Auchan,4.0,53.0,198.45,1.0
Hachés de saumon à la ciboulette,Auchan,3.0,21.0,526.5,2.0
"Pizza RoyaleJambon cuit, Champignons",Auchan,4.0,78.0,60.68,5.0
Riz cantonais,Auchan,4.0,46.0,70.3,5.0
Paella poulet et fruits de mer,Auchan,4.0,33.0,98.0,6.0
Pizza classico 380g,"AUCHAN MMM, Auchan Gourmet",4.0,54.0,107.078,8.0
Riz cantonais,Auchan,4.0,37.0,70.3,5.0
saumon - façon meunière - Préparation à base de saumon Atlantique,Auchan,4.0,6.0,448.5,5.0
Sauce tomate bolognaise+ riche en boeuf,Auchan,4.0,25.0,751.8,3.0
Nuggets poulet,Auchan,4.0,31.0,245.0,3.0
Nuggets poulet,Auchan,4.0,16.0,245.0,3.0
Nuggets poulet,Auchan,4.0,16.0,225.4,3.0
Nuggets poulet,Auchan,4.0,16.0,588.0,3.0
Les Bouchées jambon fumé ail et fines herbes,Auchan,4.0,53.0,222.0,19.0
Les bouchées jambon fumé échalote et ciboulette,Auchan,4.0,49.0,222.0,18.0
PAUPIETTE DE VEAU SAUCE TOMATE et ECASE DE POMME DE TERRE,"Auchan,Auchan Gourmet",4.0,24.0,146.52,7.0
Saucisse de Toulouse et lentilles vertes de France,"Mmm !,Auchan, Terroir",4.0,71.0,37.0,5.0
MMM! Choucroute garnie 300g Barquette,"Auchan, Auchan Gourmet",4.0,82.0,96.2,5.0
Poulet et purée à l'ancienne,Auchan,4.0,26.0,127.4,4.0
Cordons bleus poulet x8,Auchan,4.0,23.0,361.75,5.0
Cordons bleus Poulet x10,Auchan,4.0,18.0,606.75,5.0
Repas minute Cheese Burger,Auchan,4.0,-4.0,1338.92,12.0
Quiche lorraine,"Pouce,Auchan",4.0,36.0,33.3,12.0
"QUICHE LORRAINE, lardons fumés, crème fraîche, emmental",Auchan,4.0,37.0,71.04,15.0
"Quiche lorraineLardons fumés, crème fraîche, emmental",Auchan,4.0,47.0,111.0,18.0
Sauce tomate bolognaise,Auchan,4.0,43.0,501.2,5.0
Sauce tomate bolognaise,Auchan,4.0,11.0,501.2,5.0
Sauce Tomate Bolognaise,Auchan,4.0,11.0,501.2,5.0
Sauce tomate bolognaise,Auchan,4.0,35.0,501.2,4.0
Lasagnes à la bolognaise,Auchan,3.0,46.0,483.3,4.0
Sauce Carbonara,Auchan,4.0,41.0,118.4,9.0
Pain de mie completpoulet rôti crudités mayonnaise allégée en matières grasses,Auchan,4.0,37.0,93.1,3.0
Jambon beurre,Auchan,4.0,31.0,222.0,15.0
GourmandJambon cru mozzarellaBeurre,Auchan,4.0,28.0,122.1,14.0
Pâtes et SaladePoulet cruditésSauce Cocktail,Auchan,4.0,23.0,68.6,1.0
Lasagnes saumons épinards,Auchan,4.0,43.0,11.0,1.0
COUSCOUS POULET SEMOULE et LÉGUMES,Auchan,4.0,76.0,147.0,1.0
POULET CURRY ANANAS et RIZ BASMATI,Auchan,4.0,44.0,103.88,1.0
Rillettes de saumon,Auchan,4.0,11.0,402.15,1.0
Pizza saumoncrème légère,Auchan,4.0,50.0,75.9,13.0
Blanquette de veau,"Mmm !, Auchan",4.0,15.0,922.5,3.0
Jambon fromage,Auchan,4.0,49.0,126.614,8.0
Blanc de Poulet supérieurIssu de l'agriculture biologique,"Auchan,Auchan Bio",3.0,49.0,441.0,2.0
"Tarte oignons, lardons fumés",Auchan,4.0,33.0,87.32,13.0
4 paniers jambon emmental,Auchan,4.0,10.0,88.8,16.0
Véritable Jambon persillé de Bourgogne,"Auchan, Terroir",4.0,39.0,606.8,8.0
Risotto au poulet et aux champignons,Auchan,4.0,70.0,98.0,3.0
2 hot dogs,"Pouce, Auchan",4.0,24.0,295.63,15.0
Mini nems au Pouletsauce nuoc-mâm,Auchan,4.0,93.0,43.12,12.0
"Rôti de porc cuit, issu de l'agriculture biologique","Auchan, Auchan Bio",3.0,25.0,717.8,12.0
"Dés de jambon, issu de l'agriculture biologique",Auchan Bio,4.0,37.0,680.8,11.0
Nuggets 100% filets de poulet,Auchan,4.0,32.0,318.5,1.0
"Pizza Chèvre lardons, crème et oignons rouges + dosette de miel",Auchan,4.0,36.0,47.36,14.0
Tagliatelles carbonara aux lardons fumés,Auchan,4.0,50.0,88.8,5.0
Rognons de porc sauce moutarde et pâtes torsadées,"Mmm!,Auchan, Auchan Gourmet",3.0,86.0,185.0,5.0
Riz façon chili,Auchan,4.0,-2.0,386.64,2.0
Pâte classiqueBolognaise,Auchan,4.0,36.0,447.5,7.0
Lardons allumettes fumés,"Pouce,Auchan",4.0,39.0,629.0,24.0
Blanc de poulet doré au four,Auchan,4.0,40.0,431.2,3.0
Blanc de poulet réduit en sel de 25%**** réduit de 25% par rapport à la moyenne des blancs de poulet cuits traités en salaison qualité supérieur du marché,Auchan,4.0,40.0,431.2,0.0
Blanc de dinde doré au four,Auchan,4.0,43.0,565.5,3.0
Blanc de dinde,Auchan,4.0,50.0,565.5,3.0
Blanc de dinde doré au four,Auchan,4.0,43.0,565.5,3.0
Blanc de dinde doré au four - de 25%**,Auchan,4.0,39.0,565.5,-1.0
Boudins blancs cocktail,Auchan,4.0,95.0,451.4,20.0
saumon fumé Norvège fumé au bois de hêtre - salage traditionnel,Auchan,3.0,15.0,630.5,17.0
Sauce tomate à la viande de boeuf rôtie,Auchan,4.0,93.0,501.2,6.0
Tarama au saumon,Auchan,4.0,75.0,82.5,17.0
Blanc de Dinde doré au four,Auchan,4.0,36.0,565.5,3.0
Lasagnes à la bolognaise,Auchan,3.0,33.0,465.4,4.0
Hachis parmentier,Auchan,3.0,9.0,705.26,4.0
Boudins blancs,"auchan, Auchan Bio",4.0,96.0,429.2,18.0
Boudins noirsIssus de l'agriculture biologique,"Auchan, Auchan Bio",4.0,92.0,266.4,18.0
Mini viennois jambon emmental mayonnaise allégée,Auchan,4.0,28.0,219.04,13.0
Cocktails à la créole pur porc,Auchan,4.0,33.0,466.2,24.0
Saucisson à l'ail à l'ancienne nature,"Auchan,Auchan Production,Groupe Auchan",3.0,24.0,399.6,21.0
Auchan blanc poulet 6 tranches + 2 offertes 240g,Auchan,4.0,40.0,431.2,3.0
Moussaka au boeuf,Auchan,3.0,-2.0,597.86,3.0
Blanc de dinde doré au four,Auchan,4.0,44.0,565.5,3.0
Auchan blanc poulet 4 tranches + 1 offerte,Auchan,4.0,40.0,431.2,3.0
RECETTE D'ASIEnems volaille menthe sauce nuoc mam10 nems + 2 sachets de sauce,Auchan,3.0,31.0,57.33,5.0
Flammekueche - Recette alsacienne,"MMM!,Auchan,Terroir",4.0,64.0,96.2,12.0
Jarret de porc farci,Pierre Champion,4.0,1.0,462.5,14.0
"6 Crêpes Roulées Jambon, Fromage & Champignons",Findus,4.0,51.0,39.22,2.0
6 crepes roulees jambon et fromages,Findus,4.0,60.0,49.58,3.0
Paella royale,Findus,4.0,28.0,475.3,4.0
Pâtes thaï au poulet,Findus,4.0,23.0,20.09,2.0
Nuggets de Poulet,Findus,4.0,30.0,249.9,3.0
12 Beignets de Poulet,Findus,4.0,30.0,245.0,2.0
Cordons bleu,Findus,4.0,18.0,194.53,6.0
Nuggets de poulet,Findus,4.0,30.0,117.6,4.0
Lasagnes bolognaise,Findus,4.0,47.0,411.7,4.0
Moussaka de Boeuf,Findus,4.0,-12.0,501.2,3.0
Lardons Fumés,Terres de Fraîcheur,4.0,21.0,617.9,23.0
Saucisses de boeuf à la marocaine,Tradival,4.0,-5.0,2685.0,21.0
Merguez véritables,Tradival,4.0,-11.0,2255.4,22.0
Assortiment Chipo/Merguez,Tradival,4.0,25.0,3716.4,7.0
Boudins blancs a l’ancienne aux noix de saint jacques,Tradival,4.0,77.0,340.4,8.0
Boudins blancs à l'ancienne aux noix de St Jacques,"Sans marque,Tradival",4.0,95.0,288.6,8.0
Couscous poulet et merguez,L'ATELIER COLLET,4.0,53.0,119.56,3.0
Tajine de poulet et semoule,L'Atelier Collet,4.0,25.0,102.9,1.0
Filet de poulet et pommes de terre fondantes,"SARL Collet,L'atelier Collet",4.0,28.0,145.04,2.0
Gratin de Macaroni au Jambon,"Simply,selection traiteur auchan simply",4.0,60.0,86.58,4.0
Cordon bleu et coquillettes,"Simply Market,Traiteur 5 fermes",4.0,18.0,87.75,4.0
Émincés de Poulet et Gnocchi au Pesto,"Simply,La Sélection de Notre Traiteur,S.A.S. Collet",4.0,28.0,94.57,1.0
Lasagnes Bolognaise,magasin U,3.0,59.0,637.24,4.0
Lasagne Bolognaise,,3.0,33.0,576.38,5.0
Crème de Saumon à l'Estragon,LA BELLE ILOISE,3.0,11.0,345.9,4.0
Sardines à la luzienne au piment d'Espelette,La belle-iloise,3.0,15.0,19.24,12.0
Sardines à la Luzienne,LA BELLE ILOISE,3.0,15.0,19.24,12.0
Pizza de manosque royale 400g,Manosque,4.0,59.0,154.66,7.0
Pizza royale,La Pizza De Manosque,3.0,39.0,133.2,13.0
Sacrément bon Bolognaise,Heinz,3.0,6.0,501.2,1.0
Le petit salé aux lentilles vertes du Berry,Comtesse du Barry,4.0,62.0,3.7,5.0
Lasagne de veau à la basquaise,Comtesse du Barry,4.0,105.0,451.0,1.0
Sauce bolognaise pur Boeuf Oignons et Carottes rissolés,Rivoire & Carret,4.0,19.0,2148.0,1.0
Bolognaise légumes revenus,Rivoire & Carret,4.0,43.0,2291.2,1.0
Rilette de saumon,La Pointe De Penmarc'h,4.0,11.0,429.0,2.0
Rillettes de saumon à l'aneth,La Pointe de Penmarc'h,4.0,9.0,338.2,4.0
Jambon beurre - Pain de mie nature,Bien vu!,4.0,30.0,199.8,14.0
Feuilletés jambon fromage,Bien vu !,4.0,6.0,20.72,14.0
Steak haché surgelé,Prix Mini,1.0,8.0,3580.0,12.0
Lardons fumés,Prix Mini,4.0,20.0,635.66,22.0
Pâté de campagne qualité supérieure,Prix Mini,4.0,57.0,177.6,17.0
Saucisson a l’ail,Prix Mini,4.0,16.0,481.0,36.0
Cervelas,Prix Mini,4.0,27.0,14.7,25.0
Blanc de poulet,Prix Mini,4.0,20.0,289.1,17.0
Saumon Atlantique fumé,Prix Mini,3.0,23.0,630.5,17.0
Saucisson à l'ail nature,Bien vu!,4.0,7.0,259.0,25.0
Le 100% Pur Bœuf - 10 steaks hachés surgelés,Bretagne Viandes,1.0,4.0,3580.0,5.0
Brochettes de boeuf haché à la mexicaine x 4,"Férial,Marque Repère",4.0,-15.0,2327.0,14.0
Cheese burgers x 2,"Férial,Marque Repère,Pic'Express",4.0,33.0,1342.5,15.0
Roti de porc cuit 2 tranches,"Tradilège,Marque Repère",4.0,29.0,680.8,11.0
Rôti de porc,"Tradilège,Marque Repère",4.0,30.0,680.8,11.0
Allumettes de Jambon,"Tradilège,Marque Repère,Scamark (Filiale E. Leclerc)",4.0,40.0,621.6,11.0
Blanc de volaille bio 2 tranches,"Bio Village,Marque Repère",4.0,54.0,450.8,1.0
Blancs de poulet à la provencale 4 tranches,"Tradilège,Marque Repère",4.0,23.0,431.2,2.0
Poitrine de porc a la texane,"Férial,Marque Repère,Kermené",4.0,30.0,629.0,17.0
Jambon supérieur découenné dégraissé 4 fines tranches,"Tradilège,Marque Repère",4.0,40.0,6.66,11.0
Rôti de Porc,"Tradilège,Marque Repère",4.0,30.0,680.8,11.0
Saucisses de Strasbourg x 4,"Tradilège,Marque Repère",4.0,32.0,466.2,21.0
6 Knacks,"Tradilège,Marque Repère",4.0,31.0,466.2,20.0
10 Knacks,"Tradilège,Marque Repère",4.0,41.0,466.2,19.0
20 Knacks,"Tradilège,Marque Repère",4.0,33.0,466.2,19.0
4 saucisses de Strasbourg fumées au bois de hêtre,"Bio Village,Marque Repère",4.0,28.0,599.4,19.0
Saucisses cocktail,"Tradilège,Marque Repère,leclerc",4.0,24.0,466.2,20.0
Rillettes du Mans,"Tradilège,Marque Repère",3.0,48.0,710.4,21.0
Rillettes du Mans,"Tradilège,Marque Repère",3.0,48.0,710.4,21.0
Saucisson à l'ail,"Tradilège, Marque Repère",4.0,1.0,666.0,18.0
Demi palette demi-sel sous vide - poids variable (environ,"Marque Repère,Tradilège",4.0,1.0,643.8,18.0
Dés de jambon,"Tradilège,Marque Repère,Scamark (Filiale E. Leclerc)",4.0,40.0,629.0,8.0
Mini knacks,"Tradilège, Marque Repère",4.0,24.0,466.2,21.0
Délices de Volaille,"Tradilège,Marque Repère",4.0,27.0,338.1,13.0
Blanc de dinde,"Tradilège,Marque Repère",4.0,20.0,559.0,2.0
Choucroute,"Tradilège,Marque Repère",4.0,82.0,170.2,7.0
Délices pur poulet,"Tradilège, Marque Repère",4.0,16.0,338.1,15.0
Boudin blanc au porto,"Tradilège,Marque Repère,Scamark (Filiale E. Leclerc)",4.0,104.0,347.8,19.0
Epaule découennée dégraissée 6 tranches,"Tradilège,Marque Repère",4.0,36.0,562.4,14.0
Boudins blancs à la truffe de la Saint Jean (3 parts),"Tradilège, Marque Repère",4.0,79.0,384.8,19.0
Boudins blanc aux morilles,"Tradilège,Marque Repère",4.0,77.0,333.0,19.0
Rôti de porc x 6,"Tradilège,Marque Repère",4.0,29.0,680.8,11.0
Pâté de Tête,"Tradilège,Marque Repère",4.0,50.0,207.2,8.0
Blanc de poulet,"Tradilège,Marque Repère",4.0,20.0,450.8,2.0
Saucisses de Strasbourg 25 % de sel en moins x 4,"Tradilège,Marque Repère",4.0,24.0,466.2,18.0
Brochettes de boeuf x 7,"Marque Repère, Férial",4.0,-20.0,2255.4,8.0
Brochettes de boeuf x 4,"Marque Repère, Férial",4.0,-20.0,2255.4,8.0
blanc de dinde,"Tradilège,Marque Repère",4.0,23.0,559.0,2.0
Chipolatas dégustation 'longues' x 4,"Férial, Marque Repère",4.0,43.0,658.6,12.0
Merguez dégustation 'longues' x 4,"Férial,Marque Repère",4.0,14.0,1969.0,22.0
Rillettes de poulet rôti en cocotte,"Tradilège,Marque Repère",4.0,48.0,436.1,17.0
Rillettes de poulet rôti,"Tradilège,Marque Repère",3.0,45.0,436.1,17.0
Les Cocottes rillettes de poulet roti,"Tradilège,Marque Repère",4.0,24.0,436.1,17.0
Lardons de volaille fumés,"Tradilège,Marque Repère",4.0,44.0,572.0,17.0
Terrine de lapin aux noisettes,"Tradilège,Marque Repère",4.0,45.0,194.4,18.0
Rôti de Poulet qualité supérieure,"Tradilège,Marque Repère",4.0,23.0,450.8,11.0
Délices de volaille x 4,"Tradilège, Marque Repère",4.0,16.0,338.1,17.0
Délices pur poulet,"Tradilège,Marque Repère",4.0,24.0,338.1,5.0
Le super tendre à la tomate,"Chantegril,Marque Repère,Férial",4.0,12.0,1718.4,15.0
Chipolatas x 6,"Férial,Marque Repère",4.0,51.0,658.6,12.0
Chipolatas x 12,"Férial,Marque Repère",4.0,51.0,658.6,12.0
Chipolatas aux herbes,"Férial,Marque Repère",4.0,57.0,651.2,12.0
Merguez x 12,"Marque Repère,Férial",4.0,9.0,2506.0,23.0
4 Saucisses de Toulouse,"Férial,Marque Repère",4.0,20.0,658.6,17.0
Saucisses de Toulouse x 8,"Férial, Marque Repère",4.0,-8.0,658.6,17.0
Assortiment : 4 chipolatas + 4 chipolatas aux herbes + 4 merguez,"Marque Repère, Férial",4.0,27.0,3708.4,20.0
Tomates farcies x 6,"Férial, Marque Repère",4.0,35.0,379.4,6.0
Paupiettes de veau x 6,"Férial,Marque Repère",4.0,25.0,909.9,18.0
Paupiettes de dinde x 6,"Férial, Marque Repère",4.0,51.0,208.0,18.0
Mini chorizo x 8,"Marque Repère, Férial",4.0,36.0,651.2,19.0
Chipolatas dégustation 'longues' x 8,"Marque Repère, Férial",4.0,22.0,658.6,17.0
Steack hache15 % mg Facon bouchere,"Bio Village,Marque Repère",1.0,25.0,3580.0,5.0
steak haché pur bœuf 5%MG,bio village,1.0,0.0,3580.0,0.0
Steaks hachés Pur Boeuf 5% MG 2x125g,"Férial,Marque Repère",1.0,8.0,3580.0,0.0
4 steack hachés pur boeuf,"Férial,Marque Repère",1.0,9.0,3580.0,0.0
"Steack haché Férial 5%mg, 5%MG","Férial,Marque Repère",1.0,4.0,3580.0,0.0
4 Steaks Hachés 5% de matière grasse,"Férial,Marque Repère",1.0,4.0,3580.0,0.0
Steack hache Ferial 15%mg,"Férial,Marque Repère",1.0,14.0,3580.0,6.0
Cheeseburger x 6,"Pic' Express,Marque Repère",4.0,10.0,1074.0,15.0
Filet de poulet,"Tradilège,Marque Repère",4.0,30.0,450.8,2.0
Jambon supérieur découenné dégraissé tranches fines x 6,"Tradilège, Marque Repère",4.0,12.0,6.66,11.0
Jambon supérieur fumé 4 tranches,"Tradilège,Marque Repère",4.0,40.0,688.2,13.0
Jambon supérieur braisé découenné dégraissé 4 tranches,TradilègeMarque Repère,4.0,40.0,688.2,11.0
Dés de jambon - 25% de sel,"Tradilège,Marque Repère",4.0,41.0,614.2,7.0
Des de jambon,"Tradilège,Marque Repère",4.0,38.0,629.0,15.0
Aiguillettes de poulet grillé Rôti,"Tradilège,Marque Repère",4.0,51.0,455.7,3.0
Le Râpé de jambon fumé,"Marque Repère,Tradilège",4.0,38.0,621.6,8.0
Blanc de dinde Tradilège 8 tranches,"Tradilège,Marque Repère",4.0,21.0,559.0,2.0
Rôti de Porc Qualité Supérieure (6 Tranches + 3 Gratuites),"Tradilège,Marque Repère",4.0,30.0,680.8,11.0
Tradilège - Rôti de porc à la broche,"Tradilège,Marque Repère",4.0,29.0,680.8,11.0
Saucisses cocktail bacon,"Tradilège, Marque Repère",4.0,26.0,466.2,21.0
Jambon supérieur découenné dégraissé 2 tranches sans OGM et antibiotique,"Tradilège,Marque Repère",4.0,41.0,6.66,11.0
Jambon Supérieur,"Tradilège,Marque Repère",4.0,12.0,6.66,-5.0
Blanc de Poulet Fumé au bois de hêtre,"Marque Repère,Tradilège",4.0,16.0,450.8,2.0
Blanc de poulet nature,Tradilège,4.0,15.0,445.9,-6.0
Boudins blancs,"Bio Village, Marque Repère",4.0,87.0,370.0,14.0
Chipolatas bio x 5,"Bio Village,Marque Repère",4.0,60.0,695.6,18.0
Merguez Véritables,"Bio Village,Marque Repère",4.0,23.0,3043.0,20.0
Boulettes à l'orientale (boeuf et mouton) x 12,"Marque Repère, Férial",4.0,-20.0,1897.4,21.0
Paupiettes de dinde x 3,"Férial,Marque Repère",4.0,11.0,208.0,18.0
Paupiettes de veau x 3,"Férial,Marque Repère",4.0,25.0,909.9,18.0
3 saucisses Toulouse,"Bio Village,Marque Repère",4.0,16.0,695.6,18.0
5 chipolatas aux herbes,Bio Village,4.0,61.0,688.2,16.0
Brochettes de boeuf haché nature x 4,"Marque Repère, Férial",4.0,-20.0,2685.0,17.0
Merguez boeuf,Krill,4.0,-15.0,2327.0,19.0
Spécial Burger Panés de poulet aux éclats croustillants de riz soufflé,Iglo,4.0,36.0,230.3,5.0
Nuggets de poulet Iglo x12,Iglo,4.0,16.0,249.9,3.0
4 Steaks de Poulet,Iglo,4.0,36.0,406.7,0.0
Nuggets de Poulet Blé Complet,Iglo,4.0,30.0,249.9,2.0
Nem au Porc 8P - 280g + Sauce - 30g,Mont Asie,4.0,39.0,236.8,19.0
Lasagnes à la Bolognaise,Sans marque,4.0,58.0,537.0,2.0
Quiche Lorraine Surgelée,Kim,4.0,33.0,113.96,8.0
Lasagnes au saumon,www.marierestauration.com,4.0,43.0,113.1,3.0
Paëlla aux fruits de mer et au poulet,,4.0,33.0,68.11,2.0
Lasagnes saumon épinards,Kim,4.0,48.0,78.0,3.0
Poêlée poulet basquaise,,4.0,23.0,86.73,2.0
Pizza à partager ROYALE,Vivagel,4.0,39.0,74.0,4.0
Nems poulet,Auchan Traiteur,3.0,27.0,99.96,7.0
Fajitas Poulet Salsa,"Dessaint Traiteur,Dessaint",4.0,54.0,63.7,3.0
Fajitas poulet cheddar,Dessaint Traiteur,4.0,54.0,39.2,6.0
Quiche lorraine,Dessaint,4.0,34.0,40.7,14.0
samossas au boeuf,un brin d’evasion,4.0,-12.0,680.2,5.0
Crêpes Poulet Cheddar,Dessaint,4.0,72.0,19.6,7.0
Fajitas à la mexicaine,Dessaint,4.0,51.0,24.5,5.0
Jambon Cuit Choix Découenné dégraissé,Sans marque,4.0,17.0,606.8,17.0
Dés de jambon,"Sans marque,LDS",4.0,17.0,592.0,12.0
Saumon fumé à la ficelle,L'origine Du Gout,3.0,10.0,624.0,18.0
Coeur de filet de saumon eleve en Ecosse,L’origine du Goût,3.0,21.0,624.0,18.0
Sushi 7 pièces,,4.0,43.0,118.95,13.0
6 Plein Air d'Ici,Les Oeufs Genty,1.0,45.0,0.0,-1.0
Cervelas sauce vinaigrette,Mix Buffet,4.0,22.0,287.86,15.0
Piemontaise au jambon,Mix Buffet,4.0,41.0,51.8,4.0
Salade de crozets au poulet et bacon,Mix Buffet,4.0,28.0,168.88,6.0
Salade & Serpentini Poulet Emmental Tomates Crudités sauce au parmesan,"Mix multitude d'ingrédients savoureux !,Mix Buffet",4.0,47.0,74.97,2.0
Crêpe de froment,Mix Buffet,4.0,75.0,126.54,8.0
Mini Penne Poulet,Mix Buffet,4.0,23.0,43.12,6.0
Salade Caesar : Penne & Émincés de Poulet rôti,,4.0,46.0,66.64,1.0
Penne - poulet Parmesan & sauce pesto - petit brownie au chocolat,MIX BUFFET,4.0,23.0,46.06,3.0
Salade caesar penne & aiguillettes de poulet roti,Mix Buffet,4.0,51.0,66.64,1.0
Salade Caesar,"Mix buffet,Mix",4.0,46.0,112.7,5.0
SALADE TOSCANE POULET ROTI,MIX BUFFET,4.0,23.0,68.6,7.0
Mini-burgers boeuf cheddar x 6,MIX BUFFET,4.0,-1.0,504.78,19.0
Quiche Lorraine,Mix Buffet,4.0,48.0,315.24,18.0
Salade Snacking Bol Poulet Bacon 250g MIX,Mix buffet,4.0,23.0,20.72,2.0
EXTRA CAESAR POULET 330GR MIX,Mix,4.0,46.0,49.0,1.0
Côté Wrap Poulet Caesar,Mix,4.0,42.0,126.91,5.0
Salade & penne au basilic poulet oeuf emmental bio,Mix,4.0,47.0,37.24,4.0
Les Salades bio Poulet Pesto,"MIX,Mix Buffet",4.0,48.0,49.98,6.0
Mini bagels,Mix,4.0,75.0,842.29,17.0
Fougasse chèvre lardons fumés miel d'acacia,,4.0,72.0,83.62,17.0
Penne rigate poulet pesto,Salade Traiteur,4.0,43.0,24.99,6.0
Caesar,Sans Marque,4.0,46.0,88.2,-3.0
Salade caesar,-,4.0,46.0,55.86,5.0
Riz au saumon fumé et sauce au wasabi,Mix Buffet,4.0,52.0,59.4,6.0
"Wrap Poulet Bacon, 190g",Mix,4.0,37.0,42.63,11.0
Galette chiffonnade de jambon et emmental,Mix Buffet,4.0,71.0,116.92,7.0
Galette de Bretagne - Champignons & Lardons rissolés,Mix Buffet,4.0,71.0,144.3,11.0
Galette chiffonnade de jambon et tomates,MIX BUFFET,4.0,27.0,116.92,5.0
Pizza Del Gusto Jambon cru,"Mix, Mix buffet",3.0,45.0,58.46,6.0
Pizza del gusto chevre lardons,"Mix, Mix buffet",4.0,44.0,48.84,6.0
Pizza Del Gusto Poulet Roti Pesto,Mix,4.0,80.0,47.04,7.0
"Pizza del Gusto! Jambon supérieur, Mozzarella, Tomates cerises",Mix,4.0,53.0,122.1,12.0
Salade & fusili poulet pesto,Mix,4.0,37.0,97.02,4.0
Pizza del Gusto Bœuf Poivrons,Mix,3.0,80.0,282.82,6.0
Quiche Lorraine,Mix Buffet,4.0,46.0,113.22,20.0
Poke bol poulet avocat,Mix,4.0,23.0,41.65,2.0
Poke Bol Saumon fumé avocat,Mix,3.0,52.0,47.85,2.0
Pizza del gusto Jambon cru,Mix,3.0,40.0,58.46,13.0
Pizza del gusto saumon fume,"Mix, Mix buffet",3.0,64.0,57.75,13.0
Wrap poulet avocat,Mix,4.0,54.0,64.19,5.0
"POULET AVOCAT AMANDES ET FÈVES DE SOJA, CORIANDRE ET CIBOULETTE",Mix Buffet,4.0,24.0,60.27,3.0
Green bowl poulet,Mix Buffet,4.0,47.0,54.88,5.0
Poke bol Fettucine poulet mangue sauce curry,Mix Buffet,4.0,47.0,63.21,0.0
Friands à la viande,,4.0,12.0,252.34,21.0
10 Moelleux,Maayane,3.0,11.0,2506.0,14.0
10 Steaks Hachés Pur Boeuf,Maayane,1.0,0.0,3580.0,8.0
Lardons fumés,Naturalia,4.0,54.0,666.0,21.0
Jambon Cuit,"Naturalia,Bioporc",4.0,47.0,666.0,16.0
Jambon cuit avec couenne bio,"Naturalia,Bioporc",4.0,37.0,584.6,11.0
JAMBON CUIT AVEC COUENNE QUALITÉ SUPÉRIEURE,Naturalia,4.0,32.0,658.6,12.0
Blanc de poulet,Naturalia,4.0,50.0,455.7,1.0
"Jambon cuit découenné, dégraissé",Naturalia,4.0,32.0,651.2,8.0
Chiffonnade de poulet fumé,André Krief,4.0,15.0,392.0,3.0
Steaks Hachés 100% Pur Bœuf,Isla Mondial,1.0,23.0,3580.0,8.0
Burger à l'oignon Isla,Isla Mondial,4.0,2.0,1825.8,12.0
Cordon Bleu de Poulet,Isla Mondial,4.0,24.0,1043.7,3.0
Le Maxi Tendre,Isla mondial,4.0,-2.0,2864.0,14.0
Axoa de veau,Accoceberry,3.0,36.0,1742.5,14.0
Salami fumé,,4.0,16.0,555.0,36.0
Chiffonade de filet de poulet Supérieur,,4.0,36.0,423.85,12.0
Salami Fumé,La Jasse,4.0,22.0,555.0,36.0
Blanc de poulet chiffonnade,,4.0,36.0,421.4,12.0
Saucisson Cuit à l'Ail,"Sans marque,Brocéliande",4.0,15.0,444.0,22.0
Jambon de Paris,Brocéliande,4.0,36.0,592.0,14.0
Jambon de Paris 4 tranches,"Sans marque,Brocéliande,Broceliande-ALH",4.0,36.0,592.0,16.0
Le Pâté de Campagne Bien Élevé,Brocéliande,4.0,44.0,458.8,18.0
La Mousse de foie bien élevée,Brocéliande,4.0,48.0,244.2,21.0
Le Pâté de Campagne bien élevé (+25% gratuit),Brocéliande,4.0,48.0,458.8,19.0
"Le pâté de campagne Bien Élevé, Bio & Français, Brocéliande",Brocéliande,4.0,56.0,458.8,17.0
