product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
Leberwurst,"Müllers, Müllers",3.0,,614.2,21.0
Schokoladen-Pralinés für Trinkschokolade,Hussel Confiserie,4.0,,0.0,25.0
Hühner Nudel-Topf,Erasco,4.0,,24.5,4.0
Mini sosis,suntat,4.0,2.0,399.5,21.0
,Baktat,4.0,,367.5,1.0
Salami de bœuf avec poulet,SUNTAT,4.0,16.0,68.6,17.0
Beef Sausage W. Poultry,suntat,4.0,,1415.8,21.0
Salami de dinde,Suntat,4.0,21.0,513.5,27.0
Tranche de volaille,Suntat,4.0,,345.4,19.0
Saucisson de volaille halal,Baktat,4.0,21.0,339.2,20.0
Saucisse De Volaille Aux Pistaches,Sunsatbaktat,4.0,,365.0,19.0
Bilye Sosis - Saucisse de volaille,Suntat,4.0,,399.5,21.0
Sucuk,Baktat,4.0,,88.2,28.0
Hot Dog,Suntat,4.0,23.0,98.0,17.0
Cheeseburger,Suntat,4.0,-4.0,424.0,11.0
Sucuk,,4.0,,1360.4,27.0
Hachis avec cornette,Forster,4.0,,103.6,4.0
Médaillons de porc avec tagliatelles,Forster,4.0,,717.8,8.0
Schinken-Zwiebel-Mettwurst,Westfalen Krone,4.0,,703.0,15.0
9 Sushi Box - Adachi,Natsu,4.0,55.0,598.0,15.0
"Edogawa, Sushi Box Matsu, (4 nigri saumo- 4 nigris crevette-2 california roll- 1 futomaki)","Sushi daily,Edogawa",4.0,43.0,474.5,11.0
7 Sushi box Nakano,Natsu,4.0,54.0,104.0,11.0
11 Sushi box - Taito,Natsu,4.0,60.0,1084.2,13.0
Sushi Box Miyu,Natsu,4.0,60.0,474.5,12.0
Selam hindi dilim,,4.0,,705.4,30.0
Premium Tortellini Prosciuttto Crudo,Baresa,4.0,,42.18,11.0
Tortelli au boeuf &petits oignons,"Toque du Chef,Lidl",4.0,3.0,644.4,12.0
Saumon sauvage,,1.0,41.0,650.0,-5.0
Le jambon superieur,saint alby,4.0,17.0,710.4,7.0
Jambon de Paris -25% de sel,Saint Alby,4.0,18.0,710.4,5.0
Filets de poulet,L'Étal du Volailler,1.0,40.0,490.0,-6.0
Jambon cuit pour croque-monsieur,Saint Alby,4.0,17.0,629.0,8.0
Jambon supérieur avec couenne,Saint Alby,4.0,33.0,658.6,8.0
Lasagne verde,"Chef Select,Lidl",4.0,35.0,103.6,4.0
Moussaka,"Chef Select,Lidl",4.0,-13.0,88.8,5.0
Cannelloni Bolognese avec Viande de Porc,"Chef Select,Lidl",4.0,22.0,99.9,4.0
Lasagne bolognese,chef select,4.0,30.0,133.2,5.0
Filet de poulet rôti,Saint Alby,4.0,21.0,441.0,2.0
Cordons bleus de poulet,"Toque du Chef,Les Volailles du Chef",4.0,47.0,259.7,24.0
"Poulet écrasé, pomme de terre et carotte",Toque du Chef,4.0,37.0,63.7,3.0
Filet de poulet mariné au thym citron,L'etal Du Volailler,4.0,46.0,419.93,11.0
Tomates farcies,L'ÉTAT DU BOUCHER,4.0,35.0,251.6,6.0
Chorizo frais à griller,"Tradival,L'étal du boucher",4.0,41.0,658.6,21.0
Nuggets de poulet,Lidl,4.0,24.0,318.5,12.0
6 chipolatas aux herbes,Lidl,4.0,42.0,614.2,19.0
Blanc de poulet,Saint Alby,4.0,16.0,431.2,0.0
Club sandwich poulet crudités,Select & Go,4.0,42.0,77.91,4.0
Cervelas à l'ancienne,Saint Alby,4.0,41.0,77.7,18.0
Jambon supérieur sans couenne Saint Alby,Saint Alby,4.0,34.0,673.4,8.0
Blanc de poulet cuit à l'étouffée,Saint Alby,4.0,21.0,426.3,2.0
Saumon sauce à l oseille et riz basmati,toque du chef,3.0,25.0,149.5,3.0
Lasagnes bolognese,Chef Select,4.0,30.0,177.6,5.0
Jambon cuit standard,Dulano,4.0,12.0,703.0,8.0
Hachés au saumon échalote ciboulette,,3.0,,494.0,4.0
Le jambon supérieur,Saint Alby,4.0,40.0,666.0,6.0
4 Escalopes de dinde à la milanaise,L'Etal du Volailler,4.0,41.0,565.5,-2.0
Eminces de saumon fumé,nautica,3.0,30.0,611.65,17.0
Sushi,Yedo,4.0,43.0,59.15,12.0
,,4.0,41.0,30.55,14.0
Aiguillettes de poulet,l'étal du volailler,1.0,27.0,490.0,-6.0
Hühnerbouillon,"Kania,Lidl",4.0,,3.92,4.0
Chipolatas aux herbes,,4.0,50.0,673.4,16.0
Penne au Saumon,Lidl,3.0,,97.5,4.0
Émincés de saumon du pacifique fumé,Deluxe,3.0,29.0,630.5,16.0
Cannelloni,Toque du Chef,4.0,37.0,465.4,4.0
Lasagnes,Lidl,4.0,40.0,608.6,4.0
Hachis parmentier les classiques du chef,"Toque du Chef,Lidl",3.0,17.0,608.6,6.0
Aiguillettes poulet,L'etal Du Volailler,1.0,27.0,490.0,-6.0
Blanc de poulet -25% sel,"Saint Alby,Lidl",4.0,31.0,431.2,0.0
Salade jambon mozza,"Select & Go, Lidl",3.0,68.0,59.2,3.0
2 croques saumons pomme de terre et légumes,LIDL,3.0,,175.5,5.0
Blanc de poulet doré au four,Saint Alby,4.0,41.0,426.3,2.0
Crudités Jambon emmental & oeuf Conchiglie & Torsades,"Lidl, Sondey",4.0,,64.38,3.0
Coffret salade poulet parmesan & oeuf,"Lidl,Sondey,Select & go",4.0,33.0,61.25,3.0
Salade et penne à l‘italienne,Lidl,3.0,,44.4,4.0
Salade et penne Caesar,"Select & Go,Lidl",4.0,56.0,49.0,2.0
Buddha bowl,Lidl,3.0,,176.0,1.0
Que du bon dans notre poulet tandoori,Lidl,3.0,35.0,87.71,2.0
Poulet & Pâtes,Toque du Chef,3.0,52.0,87.22,2.0
Coquillettes au jambon fumé et à l'emmental,Lidl,4.0,,87.32,4.0
Escalopes de porc,L'Étal du Boucher,1.0,29.0,740.0,0.0
Le jambon cuit supérieur,"Saint Alby,Lidl",4.0,40.0,680.8,5.0
Lasagnes aux 2 saumons,"TOQUE DU CHEF,LIDL",3.0,72.0,83.25,4.0
Pavés marinés Lidl,L'ÉTAL DU BOUCHER,4.0,,3293.6,2.0
Piémontaise jambon,SALADINETTES,4.0,47.0,74.0,5.0
Rôti filet de porc cuisine aux 2 moutardes,Lidl,3.0,22.0,584.6,6.0
"Saumon fumé d'écosse salé ai sel sec, fumé au bois de hêtre","DELUXE,LIDL",3.0,10.0,630.5,17.0
Allumettes de bacon,Saint Alby,4.0,37.0,680.8,13.0
Nems au porc,,3.0,27.0,96.2,12.0
Sushi box Miyagi,Lidl,3.0,38.0,68.25,14.0
Superfood energy,Lidl,4.0,,41.65,2.0
Wrap poulet avocat,Lidl,4.0,54.0,64.19,5.0
Knacks fumées au bois de hêtre,"null, Dulano",,7.0,643.8,22.0
Snack Day multipack,snack Day,4.0,97.0,0.882,14.0
Blanc de poulet 100% filet,Saint Alby,4.0,40.0,431.2,0.0
Blanc de poulet,Saint Alby,4.0,53.0,431.2,2.0
Blanc de poulet fumé,Saint Alby,4.0,40.0,431.2,2.0
Blanc de poulet doré au four 100% filet,"SAINT ALBY,Lidl",4.0,36.0,431.2,2.0
Porc à la dijonnaise,TOQUE DU CHEF,4.0,,156.88,5.0
Quiche lorraine,Lidl,4.0,36.0,102.86,13.0
Gyoza legumes et poulet,TOQUE DU CHEF,4.0,62.0,88.2,4.0
Gratin dauphinois,Toque du Chef,4.0,78.0,55.5,7.0
Saucisses fumée au bois de hêtre,DEFIAL NORMIVAL,4.0,,720.02,19.0
Paëlla,Toque du Chef,4.0,38.0,118.58,3.0
Couscous poulet et merguez,Toque du Chef,4.0,67.0,131.32,6.0
Terrine de saumon,Deluxe,4.0,31.0,358.1,4.0
Paella,Toque du Chef,4.0,41.0,147.98,4.0
Cordons bleus de poulet et mozzarella,TOQUE DU CHEF,4.0,31.0,191.1,2.0
Röstis burgers,L'Étal du Boucher,4.0,,222.0,7.0
Feuilletes au saumon (x2),Eismann,4.0,,169.0,13.0
Il Mio Gran Ragù con Datterino,Star,3.0,72.0,111.0,5.0
Hühner-Nudeltopf,"Speisezeit, la Finesse, Aldi",4.0,27.0,37.24,4.0
ALDI GUT DREI EICHEN Landleberwurst Spitzenqualität über Buchenholz geräuchert streichzart  Grob QS-zertifiziert Aus der Kühlung Dauertiefpreis 1.79€ 1.69€ 250g Packung 1kg 6.76€,"Gut Drei Eichen,Schmälzle, ALDI GUT DREI EICHEN",4.0,,266.4,21.0
Mini-Wiener - Klassik,"Gut Drei Eichen,Houdek Arzberg,Aldi",4.0,,666.0,21.0
Wiener Würstchen,Aldi,4.0,,629.0,23.0
Hot Dog-Würstchen,"American,Aldi",4.0,,592.0,19.0
,"Aldi,Müller Fleisch GmbH",1.0,,3580.0,0.0
Rinder Hackfleisch,"Meine Metzgerei,Aldi",1.0,,3580.0,8.0
Tortelloni in Sahnesauce,"Primana,Aldi",4.0,,81.4,5.0
Thai-Curry,"Speisezeit, Jütro, Aldi",4.0,,73.5,4.0
Bierschinken,Gut Drei Eichen,4.0,,643.8,16.0
Menü Nudeln mit Wildlachs in Kräuterrahmsosse,Hipp,3.0,,53.3,1.0
Paella Mit Gemüse & Bio-hühnchen,,3.0,28.0,48.02,1.0
Maultaschen,"Bürger, Bürger",3.0,,207.2,12.0
Rindfleisch-Maultaschen,Bürger,4.0,,572.8,1.0
Allumettes de poulet,Saint Alby,4.0,40.0,465.5,3.0
Sushi Box Kiyoto-Style,"Select & Go,Lidl",4.0,53.0,563.55,13.0
Ballotins de dinde,Deluxe,4.0,35.0,446.3,15.0
Rillettes de poulet bio,Saint Alby,3.0,39.0,441.0,23.0
Tourte aux 3 viandes et foie gras,"Deluxe,Lidl",4.0,,192.95,17.0
Pâté en croûte charcutier,Deluxe,4.0,3.0,214.99,18.0
Viande hachée,L’etal Du Boucher,1.0,,3580.0,2.0
Steaks hachés FB Blonde d'Aquitaine,L'Étal du Boucher,1.0,18.0,3580.0,7.0
Buddha Bowl saumon fumé,chef select to go,3.0,,228.8,3.0
Steaks hachés bio 100% pur boeuf façon bouchère,L’étal Du Boucher,1.0,20.0,3580.0,7.0
Pavés de saumon ASC,Lidl,1.0,50.0,650.0,-3.0
Filet de saumon ASC,"Sans marque,Frais Embal",1.0,40.0,650.0,-3.0
Toastschinken Hofer,"Aibler, Hofer",4.0,-6.0,673.4,11.0
Lasagne Bolognese,Cucina Nobile,3.0,62.0,455.0,6.0
Curry huhn,Asia,4.0,37.0,63.7,3.0
"Aufstrich, Verhackert",Primana,4.0,,481.0,18.0
Selchfleisch Aufstrich,Primana,4.0,,562.4,17.0
Trutenbrust pastrami,,4.0,22.0,481.0,12.0
10 nuggets de poulet,L'étal du volailler,4.0,20.0,249.9,13.0
Hühner-Nudel-Eintopf,"Alnatura, Alnatura GmbH",3.0,,39.2,3.0
Pita Poulet Classic,Abbelen,4.0,69.0,475.3,11.0
Big Chickenburger,Abbelen,4.0,,313.6,11.0
Hot dog - Saucisse avec fromage dans un petit pain avec ketchup et moutarde,Abbelen,4.0,18.0,629.0,13.0
Terrine de Campagne à l'Ancienne Dorée au four,Epicurillades,4.0,,310.8,20.0
SALADE & PENNE CAESAR poulet rôti & oeuf,Mix,4.0,46.0,48.02,3.0
Chicken bites,Delicatessen,4.0,,328.3,15.0
BiFi Cigare Bierworst,BiFi,4.0,21.0,1640.2,36.0
Bifi Ranger,Bifi,4.0,,250.6,26.0
Citronovo pepřový řízek,Veganz,4.0,,699.0,11.0
Lardons fumés,,3.0,35.0,710.4,31.0
Mini Köfte boulette de boeufs,Ekselans,3.0,,2327.0,15.0
Macar Salami,Özyörem,4.0,16.0,24.5,34.0
"Salami Mix, Rindersalami Mit Truthan Und Hähnchenf. ..",Özyörem,4.0,16.0,2074.5,32.0
Pastırma,Özyörem,4.0,,4976.2,18.0
Hindi Göğsü,Özyörem,4.0,,533.0,17.0
Sosis cocktail,"Özyörem, yumurcak",4.0,-2.0,356.4,27.0
Saucisse de volaille aux poivrons,KENZA,4.0,,375.0,21.0
Saucisse de volaille aux olives en tranches,Kenza Halal,4.0,-2.0,375.0,19.0
Eichsfelder Leberwurst,Reimann,4.0,,407.0,23.0
Sandwichcreme - Dänische Art,Veganz,4.0,,427.0,13.0
Fizzy Cola,Veganz,4.0,75.0,204.0,21.0
Gummibärchen &quot;Saurer Mix&quot;,Veganz,4.0,42.0,208.0,22.0
Veganz Weisse Erdbeer-Crisp,Veganz,3.0,,279.0,30.0
Choc bar- caramel,Veganz,4.0,,105.0,25.0
Pizza tricolore,Veganz,4.0,,502.0,8.0
Pizza Verdura,Veganz,4.0,,1.7243902439,8.0
Veganne pizza,Veganz,4.0,,473.0,4.0
Pizza Margherita,Gustavo Gusto,3.0,72.0,0.0,12.0
Mild nussige Natur Genießerscheiben,Simply V,4.0,31.0,303.0,23.0
Würzige Geniesserscheiben,Simply V,4.0,36.0,309.0,26.0
Fein Cremige Genießerscheiben,Simply V,4.0,31.0,303.0,22.0
Herzhaft Nussige Genießerscheiben,Simply V,4.0,31.0,305.0,21.0
2 Croques Fromage,Auchan,4.0,,389.48,11.0
Chili Con Carne Eintopf Bio,Little Lunch,3.0,28.0,608.6,6.0
Hähnchenbrust,Gut & Günstig,4.0,19.0,475.3,13.0
Paprikalyoner,viel Leicht,4.0,,532.8,12.0
Delikatess Wiener Würstchen,viel Leicht,4.0,,569.8,11.0
Wiener würstchen,"Hofmaier,Chiemgauer Fleisch & Wurstwaren",4.0,,636.4,24.0
Gulaschsuppe,"Lieblings,Netto MD",4.0,,572.8,6.0
Hähnchenbrust,Real Quality,4.0,15.0,465.5,11.0
Leberwurst fein,K Bio,3.0,,744.1,23.0
Tortrlloni Prosciutto,K - Classic,3.0,,17.02,11.0
Frikadellen,K-Classic,4.0,,592.0,17.0
Hähnchen-Brustfilet-Teilstücke,Kaufland,4.0,26.0,450.8,-2.0
Bayrischer Leberkäse,Wilhelm Brandenburg,4.0,,179.0,22.0
Wiener Würstchen,Wilhelm Brandenburg,4.0,6.0,592.0,23.0
Schinken-Wurst,ja!,4.0,27.0,547.6,23.0
Delikatess Rostbratwurst,ja!,4.0,,636.4,22.0
Edel-bitter Kakao 60%,"REWE Bio,Rewe,Halba",3.0,51.0,0.0,28.0
Italienische Mortadella mit Pistazien,Wilhelm Brandenburg,4.0,9.0,703.0,21.0
Erbseneintopf,Metzger Meyer,4.0,,31.08,3.0
Linseneintopf,"Metzger Meyer, Metzger Mener",4.0,,31.08,4.0
BUITONI PICCOLINIS mini-pizzas surgelées Jambon Fromage 270 g (9 pièces),"Buitoni,Nestlé, Piccolinis",4.0,,96.2,4.0
Mini Gyoza au Poulet,Viči,4.0,60.0,171.5,3.0
Saumon fumé bio atlantique,Viči,3.0,44.0,630.5,18.0
Tomato,Kora Georgia Co,,,0.0,0.0
Cucumber,Kora Georgia,,,0.0,0.0
Carrot,Kora Georgia,,,0.0,0.0
Terrine de porc aux châtaignes,La ferme des cochons nomades,3.0,,518.0,1.0
4 Chicken Burgers,Birds Eye,4.0,32.0,225.4,2.0
4 Southern Fried Chicken in Breadcrumbs,Birds Eye,4.0,22.0,259.7,2.0
Chicken Dippers,Birds Eye,4.0,51.0,245.0,3.0
Slow Roasted Chicken Bites Mini Packs 3 x,Fridge Raiders,4.0,,445.9,11.0
Filets de poulet saumurés,Moypark,4.0,36.0,392.0,-3.0
Bread,Kingsmill,4.0,67.0,125.0,5.0
Ham & Cheese Tortelloni,"Morrison's, Morrisons",4.0,,37.0,3.0
Corned Beef,Exeter,3.0,,3347.3,20.0
Mortadelle Poulet,,4.0,4.0,392.0,16.0
Peppered Steak Slice,Ginsters,3.0,,859.2,13.0
Saucisses Hot Dog Jumbo,Chicago's Best,4.0,,2506.0,18.0
Wrap Poulet Cesar,Good eating,4.0,,470.4,1.0
Souris de Porc Sauce aux pommes caramélisées,"Sans marque,Tendre & Savoureux,Dawn Meats",3.0,,584.6,8.0
Hoffman's Salmon Salad,Hoffmans,4.0,,338.0,6.0
Steak And Ale Pies,,4.0,,2506.0,8.0
50 chicken nuggets,Tahira,4.0,21.0,367.5,6.0
Poule au pot,Régal Soupe,4.0,,14.7,3.0
"Escalopes de poulet crues, marinées nature",Westbridge foodd,3.0,27.0,426.3,0.0
12 nuggets de poulet,iglo,4.0,30.0,249.9,2.0
2 Cordons Bleus,Iglo,4.0,32.0,304.2,11.0
Bolognese style sauce,Weight Watchers,4.0,6.0,572.8,1.0
Mushroom & Chicken Risotto,Weight Watchers,4.0,27.0,34.3,11.0
,WEIGHT WATCHERS,4.0,-5.0,465.4,1.0
Chicken paella,WEIGHT WATCHERS,4.0,28.0,63.7,14.0
4 British Beef,Tesco,4.0,,3365.2,7.0
Chicken jalfrezi with pilau rice,Tesco,4.0,20.0,107.8,0.0
Lemon & Herb Chicken with Sweet Potato Mash,Myprotein,4.0,,112.7,0.0
Spanish Chicken and Brown rice,Myprotein,4.0,,112.7,-2.0
Pork Crunch,Myprotein,4.0,,703.0,27.0
Pork crunch,"My Protein,MyProtein",4.0,,703.0,27.0
PROPER TASTY SMOOTH,"Eastman's,Tesco",4.0,,236.8,17.0
Yakitori,Skyfood,4.0,12.0,362.6,4.0
Fingers de filet de poulet crispy saveur barbecue,Apéro Prêt,4.0,16.0,284.2,0.0
Escalopes de poulet,Inconnue,3.0,22.0,426.3,0.0
Escalopes de poulet marines,,3.0,28.0,426.3,0.0
"Petits Pois, Jambon & Poireau",New Covent Garden Company,3.0,,33.3,2.0
Soupe fraîche Lentilles & Bacon fumé,New Covent Garden Soup Co,4.0,,37.0,0.0
Gyoza poulet ciboulette,Ajinomoto,4.0,,93.1,4.0
Pork Sausages,Heck!,3.0,27.0,717.8,16.0
Chicken italia chipolatas,Heck,4.0,22.0,416.5,2.0
Lamelles de saumon fumé,Just Taste,4.0,28.0,620.75,13.0
Currywurst,"Dosen Bistro,Dosen Bistro / Convar",4.0,,401.0,14.0
Saumon Bio,Atlantic Stream,,41.0,630.5,16.0
Chutes saumon fumé  bio origine Irlande,Irish SeaSpray,3.0,45.0,630.5,19.0
Ηuile Οlive,Terra Creta,2.0,37.0,0.0,0.0
Lays &quot;spitika&quot; (cooked in olive oil),Tasty (Lays),,68.0,0.0,20.0
Filet de poulet au boulgour,Ifantis,3.0,,161.7,1.0
"Sandwichs Jambon, Fromage et Pickles",Marks & Spencer,4.0,40.0,162.8,16.0
Piccolinis Indiana,"Buitoni, Nestlé",4.0,57.0,95.55,11.0
Cottage Pie,,4.0,9.0,358.0,1.0
"Cully & sully, Chicken Vegetable Soup",Cully & Sully,4.0,93.0,19.6,5.0
& Sully A Mild Thai Chicken Soup,Cully And Sully,3.0,,470.4,3.0
Mini-loempia au poulet et sauce aigre-douce,"Carrefour Traiteur,Carrefour",3.0,,251.6,6.0
Carrefour Pizza Bolognaise,"Produits Blancs, Simpl",4.0,34.0,29.6,3.0
Sauce Bolognaise,Carrefour,4.0,,190.0,12.0
Simply Saucisses de Francfort,"carrefour,Simpl",4.0,25.0,319.0,16.0
Carrefour Saucisson de Jambon 10 Tranches,Carrefour,4.0,,451.4,22.0
Saucisson de jambon,Carrefour,4.0,,451.4,14.0
Carrefour Classic Filet De Poulet - 25% Sel,Carrefour,4.0,27.0,455.7,3.0
Filet De Poulet,Carrefour,4.0,,455.7,2.0
Carrefour Extra Saumon Fumé Écosse 4 Tranches,Carrefour,3.0,36.0,630.5,16.0
Saumon fumé,Carrefour,3.0,,630.5,14.0
Carrefour Extra Saumon Fumé Norvège 2 Tranches FQC,"Carrefour, Carrefour fqc",3.0,25.0,44.85,17.0
Saumon fumé,Carrefour,,,44.85,15.0
Carrefour The Market Poulet Croc Cordon Bleu,Carrefour,4.0,18.0,294.7,4.0
Croc Cordon Bleu,Carrefour,4.0,,294.7,15.0
Carrefour Préparé du Chef Hache,Carrefour,4.0,,1313.2,8.0
Filet Américain Préparé du Chef,Carrefour,4.0,,1313.2,5.0
Merguez,Carrefour,4.0,,170.2,13.0
Carrefour Extra Préparé du Chef,Carrefour,4.0,,1313.2,8.0
Préparé du chef,Carrefour,4.0,,1313.2,5.0
Carrefour Classic' Jambon Cuit 6 tranches,Carrefour,4.0,37.0,717.8,11.0
Jambon cuit,Carrefour,4.0,,717.8,5.0
Bolognese,Carrefour,4.0,,240.0,3.0
Carrefour Classic' Pasta Sauce Bolognaise,Carrefour,4.0,6.0,240.0,5.0
Carrefour Mortadella,Carrefour,4.0,19.0,606.8,22.0
Mortadella,Carrefour,4.0,,606.8,21.0
Filet de dinde aux herbes,Carrefour,4.0,,578.5,4.0
Carrefour Classic' Filet de Dinde 12 Tranches,Carrefour,4.0,20.0,598.0,3.0
Filet de dinde,Carrefour,4.0,,598.0,2.0
Americain Prepare du chef,Carrefour,4.0,,1313.2,5.0
Carrefour Classic' Jambon Cuit,Carrefour,4.0,12.0,688.2,11.0
Jambon serrano,Carrefour,3.0,,703.0,18.0
Jambon à l'os porc d'antan,Carrefour,3.0,,725.2,4.0
Quiche Lorraine,Carrefour Traiteur,4.0,24.0,97.68,16.0
Lasagne Bolognaise,Carrefour Bio,4.0,,111.0,2.0
burger de poulet ×2 250g,carrefour,4.0,,436.1,11.0
Carrefour Burger de Poulet 2 Pièces,Carrefour,4.0,27.0,436.1,-2.0
Carrefour Jambon Magistral 4 tranches,Carrefour,4.0,27.0,725.2,11.0
Jambon magistral,Carrefour,4.0,,725.2,5.0
Carrefour Bon Appétit! Wraps Jambon & Gouda,Carrefour,4.0,,71.78,6.0
Wraps jambon & fromage,Carrefour,4.0,,71.78,2.0
Carrefour Classic' Filet de Dinde,Carrefour,4.0,20.0,585.0,3.0
Filet de dinde,Carrefour,4.0,,585.0,4.0
Carbonnade de boeuf,Carrefour,4.0,,1074.0,4.0
Prosciutto Crudo,Carrefour Bio,3.0,,703.0,16.0
Boulettes,Carrefour,4.0,,475.57,15.0
Carrefour Classic' Cervela Poulet,Carrefour,4.0,22.0,294.0,17.0
Cervelas,Carrefour,4.0,,294.0,17.0
Carrefour Pâté Crème,Carrefour,4.0,,66.6,21.0
Pâté crème,carrefour,4.0,,66.6,22.0
Salami volaille,Carrefour,4.0,,578.6,17.0
Loempia au poulet et légumes,Delhaize,4.0,66.0,58.8,8.0
Bami Goreng,Delhaize,4.0,27.0,51.8,6.0
Lasagne Verde,Delhaize,4.0,30.0,103.6,6.0
,Delhaize,4.0,,118.4,5.0
Mihoen goreng,Delhaize,4.0,,51.8,6.0
Saumon Atlantique norvégien fumé,Delhaize,3.0,34.0,630.5,18.0
Tagliatelles saumon,Delhaize,4.0,,77.0,5.0
Delhaize tortellini viande,Delhaize,4.0,,88.8,12.0
Émincés de filet de poulet saveur indienne,Delhaize,4.0,51.0,436.1,0.0
Filet de poulet César,Delhaize,4.0,27.0,443.94,0.0
Filet de poulet italien,Delhaize,4.0,,470.4,12.0
Filet de poulet à l'italienne et pâtes fraiches,Delhaize,4.0,23.0,137.2,0.0
Pate,Delhaize,4.0,,88.8,21.0
Jambon cuit a l'os,Delhaize,4.0,,725.2,8.0
Tartine saumon fumé et sauce gravlax,Delhaize,4.0,0.0,790.0,11.0
Salade César,Delhaize,4.0,36.0,450.8,5.0
Filet de poulet,"Delhaize,Delhaize Bio",4.0,35.0,392.0,1.0
Roulade aux asperges,DELHAIZE,4.0,,525.4,17.0
Boulettes liegeoises,Delhaize,4.0,,503.2,23.0
Kippenwit blanc de poulet,Delhaize,4.0,15.0,465.5,11.0
Kalkoenfilet,Delhaize,4.0,20.0,553.0,3.0
Saucisson de jambon,Delhaize,4.0,14.0,577.2,23.0
Macaroni jambon 3 fromages,Delhaize,4.0,46.0,673.4,7.0
Ragù alla Bolognese,Delhaize,3.0,6.0,401.92,0.0
Tarte flambée d'Alsace,Delhaize,4.0,49.0,159.1,15.0
Pâté de campagne,Delhaize,4.0,24.0,273.8,19.0
Green salad jambon fromage croûtons raisins sec,Delhaize,4.0,,51.8,4.0
Lasagne Bolognaise,Cora,3.0,30.0,177.6,5.0
Macaroni jambom crème,Cora,4.0,,103.6,5.0
Julienne de lardons fumés,Freshly Selection,4.0,20.0,710.4,25.0
Macaroni jambon et 4 fromages,Boni Sélection,4.0,,784.4,8.0
Boni lardons,Boni,3.0,20.0,720.76,22.0
Vol au vent boni,boni sélection,4.0,,147.0,4.0
Filet de dinde,Aro,4.0,15.0,585.0,2.0
Corned Beef,Winny,3.0,,1969.0,14.0
Lasagne bolognaise à la viande de porc,Winny,4.0,32.0,236.8,6.0
"Hachis Parmentier, Surgelé","Winny,Bloc cvba,Groupe Louis Delhaize",4.0,13.0,716.0,3.0
"Lasagne à la Bolognaise, Surgelé","Winny,Bloc cvba,Groupe Louis Delhaize",4.0,34.0,358.0,5.0
Paella surgelé,Winny,4.0,33.0,392.0,3.0
Saucisses fumées à cuire,Winny,4.0,,651.2,21.0
6 Cheeseburgers surgelés,Winny,4.0,10.0,2327.0,14.0
Dés de Jambon,"Winny,Bloc cvba,Groupe Louis Delhaize",4.0,18.0,592.0,11.0
4 Friands,Winny,4.0,-1.0,161.32,21.0
Viande hachée 100% bœuf surgelée,Winny,1.0,,3580.0,11.0
10 cordons bleus,Winny,4.0,23.0,1209.0,12.0
Crêpes jambon-fromage surgelées,Winny,4.0,,96.2,8.0
Piémontaise au jambon,Winny,4.0,44.0,124.32,4.0
Pâté en croûte cocktail,Winny,4.0,3.0,54.02,20.0
Épaule cuite standard découenné-dégraissé,Winny,4.0,,481.0,18.0
Choucroute garnie,Winny,4.0,54.0,44.4,7.0
Rillettes Pur Porc,"Winny,Bloc cvba,Groupe Louis Delhaize",3.0,20.0,599.4,26.0
"Saucisson cuit à l'ail, fumé",Winny,4.0,7.0,421.8,24.0
Pâté de Campagne,"Winny,Bloc cvba,Groupe Louis Delhaize",4.0,48.0,111.0,21.0
Saumon Atlantique fumé,Winny,3.0,33.0,630.5,21.0
Boulettes au bœuf surgelées,Winny,4.0,,1825.8,11.0
Riz Cantonais surgelé,Winny,4.0,37.0,51.8,4.0
4 croissants Jambon Emmental,Winny,4.0,26.0,95.46,15.0
Saucisses cuites fumées,Winny,4.0,,251.6,29.0
Blanc de dinde (4 tranches),Winny,4.0,21.0,429.0,3.0
Blanc de poulet,Winny,4.0,21.0,323.4,11.0
Crème de la Crème Pâté,Affligem,4.0,,259.0,23.0
"Filet De Dinde, Cactus",Cactus,4.0,15.0,585.0,3.0
Salade poulet curry,,4.0,23.0,182.77,15.0
Salade de pommes de terre aux lardons,Cactus,4.0,39.0,33.3,7.0
Manchon et aileron de poulet cuit,365,4.0,15.0,210.7,-2.0
Saumon norvégien fumé tranché,,3.0,21.0,633.75,16.0
Coeur de saumon fumé,Vendsyssel,,10.0,630.5,16.0
Cœur de saumon fumé aux algues nori,Le Fumoir du Poissonnier,3.0,10.0,624.0,16.0
Cœur de saumon fumé,,3.0,10.0,630.5,16.0
Zwan Cocktail   / -18 Saucisses,,4.0,3.0,259.0,12.0
Plat à l'Italienne avec des Pâtes,Zwan,4.0,,512.3,5.0
Saucisson de jambon,zwan,4.0,,259.0,16.0
Boulettes de viande,Zwan,4.0,,685.8,12.0
Crème de foie,ZWAN,4.0,7.0,185.0,22.0
Soupe poulet,Royco,4.0,,50.0,4.0
Royco soep kip,Royco,4.0,,0.196,4.0
Royco Minute Soepen Veloute Gevogelte (doos 20 Stuks),Royco,4.0,,0.049,10.0
Soupe lardons et petits pois,"Liebig,Continental Foods",4.0,,22.2,3.0
"Aller Simple pour Marrakech (Soupe Harira, Poulet aux lentilles et pois chiches)",Aller Simple,4.0,,392.0,4.0
Ham kaas - jambon fromage,,4.0,,538.1,11.0
Poulet à l'italienne,Maiski,4.0,22.0,308.7,5.0
Loempia,Mora,4.0,42.0,73.8,4.0
8 Saucisses de Francfort,Coertjens,4.0,25.0,579.7,13.0
